timestamp,inst_id,open_price,high_price,low_price,close_price,volume_in_coin,volume_in_usdt
2023-01-01 03:03:00,AAVEUSDT,52.3,52.3,52.3,52.3,0.0,0.0
2023-01-01 03:04:00,AAVEUSDT,52.2,52.2,52.2,52.2,0.326,17.0172
2023-01-01 03:05:00,AAVEUSDT,52.2,52.2,52.2,52.2,0.0,0.0
2023-01-01 03:06:00,AAVEUSDT,52.3,52.3,52.3,52.3,0.342,17.8866
2023-01-01 03:07:00,AAVEUSDT,52.3,52.3,52.2,52.3,2.338,122.1774
2023-01-01 03:08:00,AAVEUSDT,52.3,52.3,52.3,52.3,0.0,0.0
2023-01-01 03:09:00,AAVEUSDT,52.3,52.3,52.3,52.3,0.2,10.46
2023-01-01 03:10:00,AAVEUSDT,52.2,52.3,52.2,52.3,18.64,974.8388
2023-01-01 03:11:00,AAVEUSDT,52.3,52.3,52.3,52.3,1.291,67.5193
2023-01-01 03:12:00,AAVEUSDT,52.3,52.3,52.3,52.3,0.0,0.0
2023-01-01 03:13:00,AAVEUSDT,52.3,52.3,52.2,52.2,1.328,69.4216
2023-01-01 03:14:00,AAVEUSDT,52.2,52.2,52.2,52.2,0.0,0.0
2023-01-01 03:15:00,AAVEUSDT,52.3,52.4,52.3,52.4,686.025,35934.0721
2023-01-01 03:16:00,AAVEUSDT,52.4,52.4,52.3,52.3,71.57,3744.0589
2023-01-01 03:17:00,AAVEUSDT,52.3,52.3,52.3,52.3,0.0,0.0
2023-01-01 03:18:00,AAVEUSDT,52.3,52.5,52.3,52.5,283.914,14871.0389
2023-01-01 03:19:00,AAVEUSDT,52.4,52.4,52.3,52.3,149.91,7848.7704
2023-01-01 03:20:00,AAVEUSDT,52.3,52.3,52.3,52.3,0.0,0.0
2023-01-01 03:21:00,AAVEUSDT,52.3,52.3,52.3,52.3,0.0,0.0
2023-01-01 03:22:00,AAVEUSDT,52.4,52.4,52.3,52.3,0.818,42.829
2023-01-01 03:23:00,AAVEUSDT,52.3,52.3,52.3,52.3,0.0,0.0
2023-01-01 03:24:00,AAVEUSDT,52.4,52.4,52.4,52.4,60.051,3146.6724
2023-01-01 03:25:00,AAVEUSDT,52.5,52.5,52.5,52.5,0.26,13.65
2023-01-01 03:26:00,AAVEUSDT,52.5,52.5,52.5,52.5,0.98,51.45
2023-01-01 03:27:00,AAVEUSDT,52.4,52.6,52.4,52.6,401.49,21078.3033
2023-01-01 03:28:00,AAVEUSDT,52.5,52.5,52.5,52.5,1.535,80.5875
2023-01-01 03:29:00,AAVEUSDT,52.6,52.6,52.5,52.5,0.915,48.0909
2023-01-01 03:30:00,AAVEUSDT,52.6,52.6,52.6,52.6,5.988,314.9688
2023-01-01 03:31:00,AAVEUSDT,52.6,52.6,52.6,52.6,5.38,282.988
2023-01-01 03:32:00,AAVEUSDT,52.5,52.5,52.5,52.5,0.325,17.0625
2023-01-01 03:33:00,AAVEUSDT,52.5,52.5,52.5,52.5,0.0,0.0
2023-01-01 03:34:00,AAVEUSDT,52.6,52.7,52.6,52.6,100.217,5276.0251
2023-01-01 03:35:00,AAVEUSDT,52.6,52.7,52.6,52.6,54.891,2887.3233
2023-01-01 03:36:00,AAVEUSDT,52.7,52.7,52.6,52.6,4.536,238.9969
2023-01-01 03:37:00,AAVEUSDT,52.6,52.6,52.6,52.6,5.0,263.0
2023-01-01 03:38:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 03:39:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 03:40:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 03:41:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 03:42:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 03:43:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 03:44:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 03:45:00,AAVEUSDT,52.7,52.7,52.6,52.6,1.172,61.7323
2023-01-01 03:46:00,AAVEUSDT,52.7,52.7,52.6,52.6,1.119,58.9407
2023-01-01 03:47:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 03:48:00,AAVEUSDT,52.7,52.7,52.7,52.7,43.974,2317.4298
2023-01-01 03:49:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.438,23.0826
2023-01-01 03:50:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.225,11.8575
2023-01-01 03:51:00,AAVEUSDT,52.7,52.7,52.6,52.6,3.763,197.9661
2023-01-01 03:52:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 03:53:00,AAVEUSDT,52.7,52.7,52.6,52.6,0.832,43.8156
2023-01-01 03:54:00,AAVEUSDT,52.6,52.7,52.6,52.7,17.935,944.6359
2023-01-01 03:55:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.786,41.4222
2023-01-01 03:56:00,AAVEUSDT,52.6,52.6,52.6,52.6,21.404,1125.8504
2023-01-01 03:57:00,AAVEUSDT,52.7,52.7,52.6,52.6,1.604,84.4996
2023-01-01 03:58:00,AAVEUSDT,52.7,52.7,52.7,52.7,2.67,140.709
2023-01-01 03:59:00,AAVEUSDT,52.7,52.7,52.7,52.7,228.714,12053.2278
2023-01-01 04:00:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.314,16.5164
2023-01-01 04:01:00,AAVEUSDT,52.7,52.7,52.6,52.6,9.508,500.8799
2023-01-01 04:02:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:03:00,AAVEUSDT,52.6,52.6,52.6,52.6,2.165,113.879
2023-01-01 04:04:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:05:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:06:00,AAVEUSDT,52.7,52.7,52.7,52.7,1.172,61.7644
2023-01-01 04:07:00,AAVEUSDT,52.7,52.7,52.7,52.7,1.143,60.2361
2023-01-01 04:08:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.904,47.6408
2023-01-01 04:09:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.614,32.3578
2023-01-01 04:10:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:11:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.62,32.674
2023-01-01 04:12:00,AAVEUSDT,52.6,52.7,52.6,52.6,1.139,59.9316
2023-01-01 04:13:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.311,16.3897
2023-01-01 04:14:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:15:00,AAVEUSDT,52.6,52.7,52.6,52.7,2.861,150.5334
2023-01-01 04:16:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.5,26.35
2023-01-01 04:17:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.311,16.3586
2023-01-01 04:18:00,AAVEUSDT,52.7,52.7,52.7,52.7,1.005,52.9635
2023-01-01 04:19:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:20:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:21:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.912,47.9712
2023-01-01 04:22:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:23:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:24:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:25:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.19,9.994
2023-01-01 04:26:00,AAVEUSDT,52.7,52.7,52.6,52.6,0.394,20.7448
2023-01-01 04:27:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:28:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:29:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:30:00,AAVEUSDT,52.7,52.7,52.7,52.7,2.71,142.817
2023-01-01 04:31:00,AAVEUSDT,52.6,52.6,52.6,52.6,29.189,1535.3414
2023-01-01 04:32:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:33:00,AAVEUSDT,52.6,52.6,52.6,52.6,38.008,1999.2208
2023-01-01 04:34:00,AAVEUSDT,52.6,52.6,52.6,52.6,115.06,6052.156
2023-01-01 04:35:00,AAVEUSDT,52.6,52.7,52.6,52.7,50.99,2682.173
2023-01-01 04:36:00,AAVEUSDT,52.6,52.6,52.6,52.6,2.428,127.7128
2023-01-01 04:37:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.569,29.9863
2023-01-01 04:38:00,AAVEUSDT,52.7,52.7,52.7,52.7,2.616,137.8632
2023-01-01 04:39:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:40:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:41:00,AAVEUSDT,52.6,52.6,52.6,52.6,4.359,229.2834
2023-01-01 04:42:00,AAVEUSDT,52.6,52.6,52.6,52.6,14.532,764.3832
2023-01-01 04:43:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:44:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:45:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.445,23.4515
2023-01-01 04:46:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:47:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:48:00,AAVEUSDT,52.6,52.6,52.6,52.6,90.46,4758.196
2023-01-01 04:49:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:50:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.288,15.1488
2023-01-01 04:51:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:52:00,AAVEUSDT,52.6,52.6,52.6,52.6,0.0,0.0
2023-01-01 04:53:00,AAVEUSDT,52.7,52.7,52.7,52.7,14.169,746.7063
2023-01-01 04:54:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:55:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:56:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
2023-01-01 04:57:00,AAVEUSDT,52.7,52.7,52.7,52.7,0.0,0.0
